Call ID,Caller ID,Receiver ID,Call Time,Duration,Call Status,Call Outcome,Wait Time (seconds),Rating,Answered,Direction,Caller Name,Receiver Name
CALL-0747,E4471,R4741,2024-10-20 14:15:21,191,Completed,Unsuccessful,20,5.0,Yes,Incoming,Meera Patel,Sneha Patel
CALL-0748,E2339,R6001,2024-09-24 03:50:21,225,Completed,Successful,39,3.0,Yes,Incoming,Arjun Verma,Rohan Gupta
CALL-0749,E1060,R3050,2024-10-03 13:19:21,236,Missed,,38,,No,Incoming,Rahul Patel,Aditi Singh
CALL-0750,E8155,R5483,2024-10-22 00:46:21,50,Voicemail,,4,,No,Incoming,Ishika Khan,Neha Rao
CALL-0751,E7899,R1991,2024-09-28 14:21:21,95,Completed,Successful,29,2.0,Yes,Outgoing,Karthik Rao,Sneha Khan
CALL-0752,E4312,R8536,2024-09-25 00:11:21,37,Voicemail,,16,,No,Incoming,Rahul Khan,Rohan Rao
CALL-0753,E7175,R7361,2024-10-03 03:01:21,89,Missed,,26,,No,Outgoing,Aanya Chauhan,Neha Sharma
CALL-0754,E6536,R3437,2024-09-29 03:03:21,98,Missed,,55,,No,Outgoing,Aryan Rao,Meera Sharma
CALL-0755,E6728,R7579,2024-09-25 14:06:21,159,Completed,Successful,4,2.0,Yes,Outgoing,Diya Verma,Neha Singh
CALL-0756,E8848,R6901,2024-09-22 09:26:21,227,Voicemail,,21,,No,Incoming,Priya Sharma,Meera Rao
CALL-0757,E8809,R4969,2024-10-18 07:56:21,142,Voicemail,,43,,No,Outgoing,Meera Verma,Aditi Khan
CALL-0758,E3464,R4718,2024-10-21 22:25:21,262,Missed,,25,,No,Incoming,Vivaan Khan,Karthik Rao
CALL-0759,E9656,R5996,2024-09-23 14:57:21,284,Missed,,29,,No,Outgoing,Krishna Rao,Vivaan Joshi
CALL-0760,E1261,R3593,2024-10-02 05:23:21,44,Voicemail,,0,,No,Incoming,Ishaan Verma,Karthik Patel
CALL-0761,E7233,R8029,2024-09-25 19:53:21,37,Missed,,38,,No,Outgoing,Diya Patel,Vivaan Gupta
CALL-0762,E9244,R8105,2024-10-01 01:34:21,44,Missed,,10,,No,Outgoing,Aanya Khan,Ishaan Mehta
CALL-0763,E8795,R7002,2024-09-23 09:35:21,65,Missed,,27,,No,Incoming,Reyansh Khan,Krishna Chauhan
CALL-0764,E2385,R2275,2024-10-21 07:40:21,68,Completed,Successful,47,5.0,Yes,Outgoing,Aarav Chauhan,Vivaan Singh
CALL-0765,E8111,R7579,2024-09-22 10:45:21,293,Completed,Successful,29,4.0,Yes,Outgoing,Priya Gupta,Neha Singh
CALL-0766,E6119,R4716,2024-10-01 06:07:21,178,Missed,,56,,No,Outgoing,Neha Rao,Arjun Joshi
CALL-0767,E4440,R7965,2024-10-04 19:41:21,207,Voicemail,,59,,No,Outgoing,Diya Chauhan,Vivaan Mehta
CALL-0768,E8058,R5741,2024-10-08 11:09:21,155,Missed,,45,,No,Incoming,Reyansh Patel,Ananya Sharma
CALL-0769,E3736,R7997,2024-10-18 10:06:21,152,Completed,Follow-up Needed,20,1.0,Yes,Incoming,Vivaan Rao,Karthik Gupta
CALL-0770,E8058,R6820,2024-09-26 13:34:21,252,Completed,Unsuccessful,7,2.0,Yes,Incoming,Reyansh Patel,Priya Joshi
CALL-0771,E6054,R4519,2024-10-15 03:50:21,150,Voicemail,,1,,No,Outgoing,Aditya Rao,Aditi Gupta
CALL-0772,E8810,R5668,2024-09-24 02:53:21,164,Missed,,6,,No,Outgoing,Aanya Patel,Priya Mehta
CALL-0773,E1055,R1866,2024-10-21 01:51:21,147,Completed,Successful,17,1.0,Yes,Outgoing,Arjun Sharma,Krishna Patel
CALL-0774,E6119,R5837,2024-10-15 14:18:21,239,Completed,Follow-up Needed,44,3.0,Yes,Incoming,Neha Rao,Aditya Sharma
CALL-0775,E3464,R4716,2024-10-18 12:20:21,297,Completed,Follow-up Needed,28,4.0,Yes,Incoming,Vivaan Khan,Arjun Joshi
CALL-0776,E1883,R2707,2024-09-24 17:32:21,137,Voicemail,,50,,No,Incoming,Ishika Singh,Ishika Singh
CALL-0777,E6276,R6001,2024-10-01 23:53:21,147,Completed,Successful,37,4.0,Yes,Outgoing,Arjun Gupta,Rohan Gupta
CALL-0778,E1621,R5933,2024-10-12 21:15:21,93,Completed,Successful,16,3.0,Yes,Incoming,Vivaan Joshi,Rahul Verma
CALL-0779,E9702,R2914,2024-10-18 18:17:21,85,Missed,,3,,No,Incoming,Aryan Gupta,Aryan Joshi
CALL-0780,E7314,R5837,2024-10-07 19:13:21,147,Missed,,53,,No,Incoming,Rohan Singh,Aditya Sharma
CALL-0781,E4440,R6052,2024-10-21 14:56:21,267,Completed,Follow-up Needed,46,5.0,Yes,Outgoing,Diya Chauhan,Ananya Joshi
CALL-0782,E8110,R4396,2024-10-10 13:38:21,252,Voicemail,,28,,No,Incoming,Neha Patel,Aarav Mehta
CALL-0783,E9019,R6052,2024-10-08 15:09:21,71,Missed,,9,,No,Incoming,Krishna Joshi,Ananya Joshi
CALL-0784,E4309,R1027,2024-10-14 01:14:21,280,Completed,Unsuccessful,18,4.0,Yes,Outgoing,Ishaan Gupta,Meera Khan
CALL-0785,E7943,R3402,2024-10-01 08:11:21,169,Voicemail,,35,,No,Outgoing,Diya Gupta,Reyansh Mehta
CALL-0786,E7402,R3648,2024-09-30 00:17:21,161,Missed,,30,,No,Incoming,Rahul Sharma,Meera Mehta
CALL-0787,E1727,R2895,2024-10-10 22:28:21,78,Completed,Follow-up Needed,31,3.0,Yes,Incoming,Meera Khan,Krishna Singh
CALL-0788,E5364,R4500,2024-10-13 02:37:21,264,Missed,,41,,No,Outgoing,Ishaan Chauhan,Aditya Mehta
CALL-0789,E7675,R7947,2024-10-16 15:22:21,131,Missed,,17,,No,Incoming,Neha Joshi,Meera Singh
CALL-0790,E6492,R7868,2024-10-03 19:36:21,257,Voicemail,,48,,No,Outgoing,Meera Rao,Aarav Rao
CALL-0791,E2399,R2731,2024-10-12 00:18:21,42,Missed,,17,,No,Incoming,Neha Mehta,Sneha Joshi
CALL-0792,E2912,R3842,2024-10-15 23:53:21,170,Missed,,20,,No,Incoming,Aditi Sharma,Sneha Rao
CALL-0793,E4198,R2620,2024-10-01 09:49:21,295,Voicemail,,39,,No,Incoming,Aditi Mehta,Reyansh Singh
CALL-0794,E2399,R4715,2024-10-04 15:04:21,46,Voicemail,,41,,No,Outgoing,Neha Mehta,Ishaan Singh
CALL-0795,E8048,R6683,2024-10-09 21:13:21,192,Missed,,27,,No,Incoming,Aarav Patel,Neha Chauhan
CALL-0796,E6503,R4813,2024-10-16 17:38:21,116,Voicemail,,27,,No,Incoming,Krishna Sharma,Aditya Chauhan
CALL-0797,E5330,R4554,2024-10-09 02:52:21,239,Missed,,60,,No,Incoming,Neha Verma,Rahul Mehta
CALL-0798,E2882,R3515,2024-10-20 13:29:21,96,Completed,Follow-up Needed,31,5.0,Yes,Outgoing,Ananya Singh,Ishika Joshi
CALL-0799,E7233,R7670,2024-10-19 11:48:21,130,Completed,Follow-up Needed,37,2.0,Yes,Incoming,Diya Patel,Aanya Chauhan
CALL-0800,E7402,R4808,2024-10-06 16:07:21,278,Voicemail,,2,,No,Outgoing,Rahul Sharma,Krishna Joshi
CALL-0801,E7899,R7571,2024-10-09 15:25:21,181,Missed,,40,,No,Incoming,Karthik Rao,Vivaan Khan
CALL-0802,E5040,R6126,2024-10-08 20:58:21,99,Completed,Follow-up Needed,45,4.0,Yes,Outgoing,Rahul Joshi,Ishaan Rao
CALL-0803,E4279,R4716,2024-09-22 22:38:21,243,Completed,Unsuccessful,20,1.0,Yes,Incoming,Arjun Patel,Arjun Joshi
CALL-0804,E4471,R7676,2024-10-10 10:46:21,92,Missed,,46,,No,Incoming,Meera Patel,Aarav Joshi
CALL-0805,E8810,R6283,2024-10-16 01:33:21,192,Missed,,37,,No,Outgoing,Aanya Patel,Ishaan Joshi
CALL-0806,E6728,R4021,2024-09-22 01:15:21,217,Missed,,19,,No,Incoming,Diya Verma,Aditya Singh
CALL-0807,E3736,R4021,2024-10-03 16:55:21,222,Missed,,41,,No,Outgoing,Vivaan Rao,Aditya Singh
CALL-0808,E2838,R5123,2024-10-09 14:43:21,92,Completed,Successful,17,4.0,Yes,Outgoing,Ananya Mehta,Priya Patel
CALL-0809,E6073,R1991,2024-09-23 20:57:21,280,Missed,,58,,No,Outgoing,Diya Khan,Sneha Khan
CALL-0810,E7995,R2731,2024-09-23 06:20:21,244,Completed,Follow-up Needed,48,4.0,Yes,Incoming,Aryan Sharma,Sneha Joshi
CALL-0811,E1261,R2682,2024-10-06 13:13:21,215,Voicemail,,6,,No,Incoming,Ishaan Verma,Reyansh Gupta
CALL-0812,E9625,R3430,2024-10-15 08:13:21,224,Voicemail,,29,,No,Incoming,Sneha Singh,Sneha Verma
CALL-0813,E6927,R3367,2024-10-10 15:10:21,206,Completed,Follow-up Needed,49,1.0,Yes,Incoming,Priya Chauhan,Ananya Singh
CALL-0814,E4918,R7088,2024-10-21 20:06:21,268,Completed,Successful,15,2.0,Yes,Outgoing,Ishika Gupta,Rahul Joshi
CALL-0815,E3121,R9224,2024-10-01 05:54:21,215,Completed,Successful,54,5.0,Yes,Outgoing,Sneha Verma,Aanya Rao
CALL-0816,E6276,R2851,2024-10-17 12:09:21,121,Completed,Successful,33,4.0,Yes,Outgoing,Arjun Gupta,Diya Gupta
CALL-0817,E9656,R2895,2024-09-24 02:08:21,110,Missed,,38,,No,Outgoing,Krishna Rao,Krishna Singh
CALL-0818,E2164,R2851,2024-10-14 04:39:21,203,Voicemail,,38,,No,Incoming,Aditya Singh,Diya Gupta
CALL-0819,E3121,R1589,2024-10-13 18:25:21,50,Missed,,38,,No,Incoming,Sneha Verma,Aarav Patel
CALL-0820,E8276,R7439,2024-09-22 19:40:21,202,Completed,Unsuccessful,55,4.0,Yes,Incoming,Neha Chauhan,Neha Joshi
CALL-0821,E4471,R5483,2024-10-16 01:30:21,46,Missed,,25,,No,Outgoing,Meera Patel,Neha Rao
CALL-0822,E7233,R5310,2024-10-03 07:29:21,194,Completed,Successful,35,3.0,Yes,Incoming,Diya Patel,Reyansh Patel
CALL-0823,E7967,R3307,2024-10-18 22:56:21,137,Voicemail,,17,,No,Outgoing,Aditi Joshi,Karthik Chauhan
CALL-0824,E6728,R3020,2024-10-10 03:19:21,296,Completed,Successful,1,5.0,Yes,Incoming,Diya Verma,Aditya Gupta
CALL-0825,E9714,R6126,2024-09-25 01:51:21,121,Completed,Follow-up Needed,50,5.0,Yes,Incoming,Aditi Verma,Ishaan Rao
CALL-0826,E4509,R5086,2024-10-18 22:05:21,184,Missed,,10,,No,Outgoing,Aditya Mehta,Krishna Gupta
CALL-0827,E6483,R7804,2024-10-19 05:23:21,125,Missed,,0,,No,Incoming,Ananya Gupta,Ishaan Khan
CALL-0828,E3810,R7947,2024-10-02 21:28:21,293,Voicemail,,14,,No,Incoming,Vivaan Verma,Meera Singh
CALL-0829,E7829,R6494,2024-10-11 10:50:21,135,Missed,,46,,No,Outgoing,Aditi Patel,Aryan Khan
CALL-0830,E7943,R6468,2024-10-03 23:39:21,182,Missed,,0,,No,Incoming,Diya Gupta,Ananya Khan
CALL-0831,E7180,R5423,2024-10-03 05:14:21,264,Missed,,57,,No,Incoming,Krishna Singh,Krishna Verma
CALL-0832,E3810,R3554,2024-09-28 18:13:21,230,Completed,Follow-up Needed,35,2.0,Yes,Outgoing,Vivaan Verma,Meera Gupta
CALL-0833,E6492,R1617,2024-09-26 00:43:21,142,Completed,Successful,1,1.0,Yes,Incoming,Meera Rao,Arjun Mehta
CALL-0834,E6500,R4907,2024-10-16 12:30:21,284,Voicemail,,23,,No,Outgoing,Aditi Khan,Rohan Mehta
CALL-0835,E5653,R6687,2024-10-07 20:34:21,271,Missed,,39,,No,Incoming,Diya Joshi,Ananya Verma
CALL-0836,E8058,R4221,2024-09-27 20:38:21,211,Voicemail,,32,,No,Incoming,Reyansh Patel,Neha Verma
CALL-0837,E7162,R4907,2024-09-27 00:59:21,155,Completed,Unsuccessful,52,2.0,Yes,Incoming,Karthik Patel,Rohan Mehta
CALL-0838,E7855,R1866,2024-10-01 04:06:21,243,Completed,Unsuccessful,32,3.0,Yes,Outgoing,Priya Singh,Krishna Patel
CALL-0839,E6276,R6901,2024-10-10 06:23:21,118,Completed,Successful,10,4.0,Yes,Incoming,Arjun Gupta,Meera Rao
CALL-0840,E4591,R1377,2024-10-16 22:43:21,161,Voicemail,,9,,No,Outgoing,Ishika Joshi,Ishika Rao
CALL-0841,E6500,R9617,2024-10-09 16:48:21,37,Missed,,56,,No,Outgoing,Aditi Khan,Aanya Joshi
CALL-0842,E5330,R1866,2024-10-21 08:16:21,169,Completed,Follow-up Needed,19,4.0,Yes,Outgoing,Neha Verma,Krishna Patel
CALL-0843,E9803,R9524,2024-10-04 21:59:21,298,Missed,,10,,No,Outgoing,Aanya Joshi,Aditi Sharma
CALL-0844,E9840,R7273,2024-10-21 12:25:21,165,Completed,Successful,12,3.0,Yes,Outgoing,Meera Singh,Arjun Sharma
CALL-0845,E1883,R2772,2024-10-02 05:21:21,253,Voicemail,,51,,No,Incoming,Ishika Singh,Aryan Sharma
CALL-0846,E1621,R2278,2024-10-07 18:40:21,107,Completed,Follow-up Needed,38,5.0,Yes,Outgoing,Vivaan Joshi,Aryan Chauhan
CALL-0847,E5232,R7868,2024-10-06 21:43:21,115,Completed,Successful,7,1.0,Yes,Outgoing,Neha Singh,Aarav Rao
CALL-0848,E4978,R1648,2024-09-28 06:55:21,110,Voicemail,,39,,No,Outgoing,Vivaan Chauhan,Diya Khan
CALL-0849,E8255,R7487,2024-09-26 12:44:21,104,Voicemail,,5,,No,Outgoing,Aditi Chauhan,Rohan Verma
CALL-0850,E1190,R5962,2024-09-27 23:25:21,195,Missed,,49,,No,Incoming,Vivaan Sharma,Aarav Gupta
CALL-0851,E2278,R3648,2024-09-29 01:51:21,209,Missed,,11,,No,Outgoing,Arjun Mehta,Meera Mehta
CALL-0852,E6991,R6001,2024-10-04 17:06:21,56,Missed,,28,,No,Outgoing,Aditi Gupta,Rohan Gupta
CALL-0853,E4978,R1648,2024-10-05 18:38:21,178,Missed,,51,,No,Incoming,Vivaan Chauhan,Diya Khan
CALL-0854,E8830,R7997,2024-09-23 04:52:21,174,Voicemail,,25,,No,Outgoing,Priya Patel,Karthik Gupta
CALL-0855,E3473,R6993,2024-10-02 15:39:21,58,Voicemail,,10,,No,Outgoing,Neha Gupta,Aditi Chauhan
CALL-0856,E3736,R8837,2024-10-15 08:53:21,181,Missed,,37,,No,Incoming,Vivaan Rao,Rohan Singh
CALL-0857,E4049,R1808,2024-10-15 01:21:21,124,Missed,,49,,No,Incoming,Rohan Rao,Karthik Sharma
CALL-0858,E8133,R7002,2024-10-11 01:58:21,71,Completed,Unsuccessful,14,3.0,Yes,Incoming,Aarav Gupta,Krishna Chauhan
CALL-0859,E4582,R4519,2024-10-14 21:24:21,208,Missed,,34,,No,Incoming,Rohan Gupta,Aditi Gupta
CALL-0860,E7855,R4112,2024-09-22 22:55:21,187,Missed,,16,,No,Incoming,Priya Singh,Rahul Patel
CALL-0861,E4198,R2716,2024-10-03 06:44:21,290,Missed,,48,,No,Incoming,Aditi Mehta,Ishaan Patel
CALL-0862,E9751,R6494,2024-10-02 15:03:21,124,Missed,,59,,No,Outgoing,Reyansh Mehta,Aryan Khan
CALL-0863,E7284,R7579,2024-10-09 07:14:21,186,Voicemail,,6,,No,Incoming,Sneha Rao,Neha Singh
CALL-0864,E3866,R4554,2024-10-17 03:59:21,102,Completed,Successful,24,1.0,Yes,Outgoing,Rohan Chauhan,Rahul Mehta
CALL-0865,E4508,R7868,2024-09-29 12:14:21,119,Voicemail,,23,,No,Incoming,Aryan Patel,Aarav Rao
CALL-0866,E2521,R9453,2024-10-03 02:11:21,197,Voicemail,,28,,No,Outgoing,Reyansh Chauhan,Sneha Chauhan
CALL-0867,E2974,R4737,2024-09-30 17:12:21,95,Missed,,47,,No,Incoming,Meera Mehta,Ananya Mehta
CALL-0868,E7180,R3020,2024-10-17 18:05:21,201,Missed,,14,,No,Outgoing,Krishna Singh,Aditya Gupta
CALL-0869,E5862,R4715,2024-10-14 01:56:21,294,Completed,Successful,18,5.0,Yes,Outgoing,Aanya Singh,Ishaan Singh
CALL-0870,E7218,R1866,2024-10-04 04:02:21,284,Completed,Unsuccessful,23,5.0,Yes,Incoming,Reyansh Verma,Krishna Patel
CALL-0871,E2379,R6126,2024-10-04 06:00:21,177,Voicemail,,31,,No,Outgoing,Diya Sharma,Ishaan Rao
CALL-0872,E1883,R6687,2024-09-23 10:30:21,60,Completed,Follow-up Needed,23,4.0,Yes,Incoming,Ishika Singh,Ananya Verma
CALL-0873,E4265,R2772,2024-10-03 19:53:21,278,Completed,Unsuccessful,59,1.0,Yes,Outgoing,Ishika Rao,Aryan Sharma
CALL-0874,E8173,R4221,2024-10-08 13:47:21,110,Missed,,45,,No,Incoming,Ishika Mehta,Neha Verma
CALL-0875,E7236,R6494,2024-10-08 13:28:21,154,Voicemail,,25,,No,Outgoing,Rohan Joshi,Aryan Khan
CALL-0876,E9012,R2053,2024-10-19 14:35:21,216,Voicemail,,48,,No,Outgoing,Karthik Mehta,Krishna Sharma
CALL-0877,E5100,R2612,2024-10-20 08:14:21,252,Completed,Successful,28,1.0,Yes,Outgoing,Aanya Gupta,Vivaan Patel
CALL-0878,E8504,R1071,2024-10-18 11:52:21,77,Missed,,45,,No,Incoming,Rahul Chauhan,Aditya Joshi
CALL-0879,E7284,R3827,2024-09-26 11:50:21,148,Completed,Follow-up Needed,7,1.0,Yes,Outgoing,Sneha Rao,Ishika Gupta
CALL-0880,E7177,R8536,2024-10-05 16:45:21,295,Completed,Unsuccessful,40,3.0,Yes,Outgoing,Ishaan Singh,Rohan Rao
CALL-0881,E3598,R2851,2024-10-09 11:42:21,40,Completed,Unsuccessful,1,4.0,Yes,Incoming,Ishaan Patel,Diya Gupta
CALL-0882,E4265,R3842,2024-09-25 06:11:21,98,Voicemail,,39,,No,Outgoing,Ishika Rao,Sneha Rao
CALL-0883,E7218,R9096,2024-09-25 18:12:21,93,Missed,,21,,No,Incoming,Reyansh Verma,Neha Mehta
CALL-0884,E4889,R5310,2024-09-26 01:58:21,93,Completed,Successful,38,1.0,Yes,Outgoing,Aarav Verma,Reyansh Patel
CALL-0885,E9244,R4110,2024-09-28 11:04:21,115,Voicemail,,25,,No,Outgoing,Aanya Khan,Reyansh Sharma
CALL-0886,E4507,R4135,2024-10-12 07:14:21,36,Voicemail,,45,,No,Outgoing,Rohan Verma,Karthik Khan
CALL-0887,E9298,R1740,2024-10-06 02:23:21,278,Missed,,48,,No,Incoming,Diya Singh,Ishaan Chauhan
CALL-0888,E1218,R6468,2024-10-05 17:38:21,121,Missed,,22,,No,Outgoing,Aanya Rao,Ananya Khan
CALL-0889,E7402,R2275,2024-10-21 00:17:21,67,Voicemail,,18,,No,Incoming,Rahul Sharma,Vivaan Singh
CALL-0890,E2379,R3593,2024-09-28 14:01:21,33,Voicemail,,37,,No,Outgoing,Diya Sharma,Karthik Patel
CALL-0891,E7162,R8029,2024-10-14 12:09:21,140,Voicemail,,6,,No,Incoming,Karthik Patel,Vivaan Gupta
CALL-0892,E7789,R7997,2024-09-26 08:18:21,157,Missed,,37,,No,Outgoing,Krishna Khan,Karthik Gupta
CALL-0893,E1055,R7184,2024-09-24 08:24:21,239,Completed,Unsuccessful,26,1.0,Yes,Incoming,Arjun Sharma,Rahul Gupta
CALL-0894,E5502,R9964,2024-09-29 23:38:21,175,Voicemail,,51,,No,Outgoing,Arjun Joshi,Sneha Gupta
CALL-0895,E2690,R2278,2024-09-23 02:07:21,290,Missed,,16,,No,Incoming,Aditya Joshi,Aryan Chauhan
CALL-0896,E9803,R3372,2024-10-20 23:22:21,279,Completed,Successful,25,4.0,Yes,Outgoing,Aanya Joshi,Karthik Verma
CALL-0897,E9809,R3554,2024-10-11 05:32:21,170,Voicemail,,59,,No,Outgoing,Meera Gupta,Meera Gupta
CALL-0898,E2278,R5922,2024-10-21 00:07:21,103,Completed,Successful,38,4.0,Yes,Incoming,Arjun Mehta,Reyansh Rao
CALL-0899,E9298,R6683,2024-10-02 14:05:21,39,Missed,,45,,No,Incoming,Diya Singh,Neha Chauhan
CALL-0900,E7967,R4500,2024-10-13 22:49:21,244,Missed,,51,,No,Incoming,Aditi Joshi,Aditya Mehta
CALL-0901,E4591,R7439,2024-09-23 22:08:21,295,Voicemail,,35,,No,Outgoing,Ishika Joshi,Neha Joshi
CALL-0902,E7598,R4715,2024-10-20 09:51:21,190,Completed,Successful,39,2.0,Yes,Outgoing,Vivaan Mehta,Ishaan Singh
CALL-0903,E4918,R4716,2024-10-11 16:56:21,258,Voicemail,,1,,No,Incoming,Ishika Gupta,Arjun Joshi
CALL-0904,E3810,R5123,2024-10-18 18:42:21,257,Completed,Unsuccessful,18,2.0,Yes,Outgoing,Vivaan Verma,Priya Patel
CALL-0905,E3521,R6683,2024-10-07 23:14:21,162,Missed,,38,,No,Incoming,Aditi Rao,Neha Chauhan
CALL-0906,E2184,R3827,2024-10-03 04:34:21,200,Completed,Follow-up Needed,30,5.0,Yes,Incoming,Aditya Sharma,Ishika Gupta
CALL-0907,E4891,R1655,2024-10-12 14:11:21,105,Voicemail,,42,,No,Outgoing,Sneha Gupta,Arjun Singh
CALL-0908,E8504,R9406,2024-10-17 05:48:21,101,Voicemail,,20,,No,Outgoing,Rahul Chauhan,Rohan Khan
CALL-0909,E5364,R9096,2024-10-17 12:15:21,108,Missed,,20,,No,Incoming,Ishaan Chauhan,Neha Mehta
CALL-0910,E2093,R3593,2024-10-17 12:24:21,299,Missed,,38,,No,Incoming,Ananya Joshi,Karthik Patel
CALL-0911,E7943,R4271,2024-09-22 21:31:21,221,Completed,Successful,44,5.0,Yes,Outgoing,Diya Gupta,Karthik Singh
CALL-0912,E9965,R6832,2024-10-03 17:33:21,65,Completed,Follow-up Needed,37,1.0,Yes,Outgoing,Vivaan Gupta,Aditi Verma
CALL-0913,E6444,R9224,2024-09-22 13:41:21,245,Completed,Unsuccessful,52,2.0,Yes,Outgoing,Karthik Chauhan,Aanya Rao
CALL-0914,E2385,R7612,2024-09-22 23:32:21,50,Missed,,30,,No,Incoming,Aarav Chauhan,Krishna Khan
CALL-0915,E7177,R6494,2024-10-03 18:39:21,88,Missed,,23,,No,Outgoing,Ishaan Singh,Aryan Khan
CALL-0916,E8173,R8455,2024-10-04 18:45:21,129,Voicemail,,24,,No,Outgoing,Ishika Mehta,Aditi Mehta
CALL-0917,E5808,R7383,2024-09-29 13:32:21,169,Completed,Unsuccessful,0,3.0,Yes,Outgoing,Priya Joshi,Diya Patel
CALL-0918,E3736,R1589,2024-09-29 07:49:21,53,Missed,,35,,No,Outgoing,Vivaan Rao,Aarav Patel
CALL-0919,E7967,R8666,2024-09-25 00:29:21,101,Completed,Follow-up Needed,32,3.0,Yes,Outgoing,Aditi Joshi,Ishika Khan
CALL-0920,E2882,R4716,2024-10-04 09:24:21,45,Voicemail,,34,,No,Incoming,Ananya Singh,Arjun Joshi
CALL-0921,E6205,R4813,2024-10-15 01:07:21,254,Completed,Successful,18,1.0,Yes,Outgoing,Rohan Mehta,Aditya Chauhan
CALL-0922,E3736,R1991,2024-09-25 16:45:21,63,Missed,,43,,No,Incoming,Vivaan Rao,Sneha Khan
CALL-0923,E8809,R8525,2024-09-24 10:20:21,176,Missed,,39,,No,Outgoing,Meera Verma,Reyansh Chauhan
CALL-0924,E4049,R7273,2024-10-13 11:10:21,217,Voicemail,,51,,No,Incoming,Rohan Rao,Arjun Sharma
CALL-0925,E7675,R1655,2024-10-15 23:35:21,174,Voicemail,,44,,No,Outgoing,Neha Joshi,Arjun Singh
CALL-0926,E9244,R5423,2024-09-27 02:48:21,165,Voicemail,,1,,No,Incoming,Aanya Khan,Krishna Verma
CALL-0927,E7236,R6832,2024-10-08 07:16:21,206,Completed,Successful,13,2.0,Yes,Outgoing,Rohan Joshi,Aditi Verma
CALL-0928,E8048,R2053,2024-10-14 19:58:21,35,Completed,Unsuccessful,48,3.0,Yes,Incoming,Aarav Patel,Krishna Sharma
CALL-0929,E7428,R9266,2024-09-21 15:10:21,128,Completed,Follow-up Needed,26,2.0,Yes,Outgoing,Priya Rao,Aditya Patel
CALL-0930,E5364,R5741,2024-10-03 12:21:21,223,Missed,,15,,No,Incoming,Ishaan Chauhan,Ananya Sharma
CALL-0931,E5547,R2851,2024-09-29 23:15:21,103,Voicemail,,11,,No,Incoming,Meera Chauhan,Diya Gupta
CALL-0932,E8133,R3117,2024-10-12 13:18:21,135,Voicemail,,59,,No,Incoming,Aarav Gupta,Diya Sharma
CALL-0933,E7943,R8525,2024-10-15 03:05:21,250,Missed,,16,,No,Incoming,Diya Gupta,Reyansh Chauhan
CALL-0934,E3419,R6508,2024-10-10 11:12:21,149,Voicemail,,21,,No,Incoming,Rahul Singh,Aarav Singh
CALL-0935,E6719,R9406,2024-09-24 16:30:21,205,Voicemail,,11,,No,Outgoing,Sneha Mehta,Rohan Khan
CALL-0936,E6276,R5996,2024-10-15 02:06:21,84,Completed,Successful,33,3.0,Yes,Incoming,Arjun Gupta,Vivaan Joshi
CALL-0937,E8255,R4519,2024-10-20 18:46:21,97,Voicemail,,18,,No,Incoming,Aditi Chauhan,Aditi Gupta
CALL-0938,E4891,R6388,2024-10-21 12:23:21,37,Missed,,49,,No,Incoming,Sneha Gupta,Priya Khan
CALL-0939,E7863,R3430,2024-09-22 22:26:21,228,Completed,Follow-up Needed,46,2.0,Yes,Incoming,Karthik Khan,Sneha Verma
CALL-0940,E3121,R1627,2024-09-22 02:37:21,242,Completed,Follow-up Needed,2,2.0,Yes,Incoming,Sneha Verma,Ananya Chauhan
CALL-0941,E7245,R7002,2024-10-09 07:17:21,248,Completed,Unsuccessful,43,1.0,Yes,Incoming,Vivaan Patel,Krishna Chauhan
CALL-0942,E7243,R1655,2024-10-09 14:28:21,163,Voicemail,,38,,No,Outgoing,Rahul Gupta,Arjun Singh
CALL-0943,E2184,R3227,2024-10-01 05:12:21,261,Missed,,22,,No,Incoming,Aditya Sharma,Meera Chauhan
CALL-0944,E8373,R8666,2024-09-27 20:01:21,78,Voicemail,,1,,No,Outgoing,Diya Mehta,Ishika Khan
CALL-0945,E8111,R6683,2024-10-19 22:16:21,105,Missed,,60,,No,Incoming,Priya Gupta,Neha Chauhan
CALL-0946,E6054,R9955,2024-10-08 03:52:21,68,Voicemail,,0,,No,Outgoing,Aditya Rao,Meera Patel
CALL-0947,E7175,R1975,2024-09-25 01:29:21,157,Completed,Follow-up Needed,38,4.0,Yes,Outgoing,Aanya Chauhan,Sneha Singh
CALL-0948,E2403,R4932,2024-10-13 08:49:21,86,Voicemail,,2,,No,Incoming,Diya Rao,Arjun Gupta
CALL-0949,E6073,R4907,2024-10-20 22:59:21,130,Voicemail,,5,,No,Outgoing,Diya Khan,Rohan Mehta
CALL-0950,E3749,R1648,2024-10-14 18:24:21,67,Missed,,37,,No,Outgoing,Aditya Gupta,Diya Khan
CALL-0951,E5974,R9575,2024-10-16 05:22:21,217,Voicemail,,29,,No,Outgoing,Aarav Mehta,Karthik Joshi
CALL-0952,E6928,R4969,2024-09-28 22:14:21,48,Missed,,11,,No,Outgoing,Priya Verma,Aditi Khan
CALL-0953,E9298,R6283,2024-10-19 10:20:21,167,Completed,Successful,18,3.0,Yes,Outgoing,Diya Singh,Ishaan Joshi
CALL-0954,E6928,R3287,2024-10-11 13:58:21,273,Missed,,13,,No,Incoming,Priya Verma,Rahul Chauhan
